Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/13/009/1/021001,13,Séquences communes aux données d’images,313009,Réflectivité horizontale,,021001,Réflectivité horizontale,,,,Operational
bufr4/3/13/009/2/101000,13,Séquences communes aux données d’images,313009,Réflectivité horizontale,,101000,Répétition différée de 1 descripteur,,,,Operational
bufr4/3/13/009/3/031001,13,Séquences communes aux données d’images,313009,Réflectivité horizontale,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/13/009/4/021001,13,Séquences communes aux données d’images,313009,Réflectivité horizontale,,021001,Réflectivité horizontale (Intensités des précipitations mesurées par radar),,,,Operational
bufr4/3/13/010/1/021036,13,Séquences communes aux données d’images,313010,Intensité des précipitations mesurée par radar,,021036,Intensité des précipitations mesurée par radar,,,,Operational
bufr4/3/13/010/2/101000,13,Séquences communes aux données d’images,313010,Intensité des précipitations mesurée par radar,,101000,Répétition différée de 1 descripteur,,,,Operational
bufr4/3/13/010/3/031001,13,Séquences communes aux données d’images,313010,Intensité des précipitations mesurée par radar,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/13/010/4/021036,13,Séquences communes aux données d’images,313010,Intensité des précipitations mesurée par radar,,021036,Intensité des précipitations mesurée par radar (Pas de codage en longueur de ligne pour la valeur des pixels (4 bits)),,,,Operational
bufr4/3/13/031/1/006002,13,Séquences communes aux données d’images,313031,Longitude (faible précision) Première position de la longitude moins un incrément,,006002,Longitude (faible précision) Première position de la longitude moins un incrément,,,,Operational
bufr4/3/13/031/2/006012,13,Séquences communes aux données d’images,313031,Longitude (faible précision) Première position de la longitude moins un incrément,,006012,Incrément de longitude (faible précision),,,,Operational
bufr4/3/13/031/3/101000,13,Séquences communes aux données d’images,313031,Longitude (faible précision) Première position de la longitude moins un incrément,,101000,Répétition différée de 1 descripteur,,,,Operational
bufr4/3/13/031/4/031002,13,Séquences communes aux données d’images,313031,Longitude (faible précision) Première position de la longitude moins un incrément,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
bufr4/3/13/031/5/030001,13,Séquences communes aux données d’images,313031,Longitude (faible précision) Première position de la longitude moins un incrément,,030001,Valeur des pixels (4 bits) (Données d’images pas codées selon la méthode de codage par plages pour la valeur des pixels (4 bits)),,,,Operational
bufr4/3/13/032/1/005002,13,Séquences communes aux données d’images,313032,Latitude (faible précision) Première position de la latitude moins un incrément,,005002,Latitude (faible précision) Première position de la latitude moins un incrément,,,,Operational
bufr4/3/13/032/2/005012,13,Séquences communes aux données d’images,313032,Latitude (faible précision) Première position de la latitude moins un incrément,,005012,Incrément de latitude (faible précision) Valeur indiquée de façon à ne pas traverser le pôle,,,,Operational
bufr4/3/13/032/3/101000,13,Séquences communes aux données d’images,313032,Latitude (faible précision) Première position de la latitude moins un incrément,,101000,Répétition différée de 1 descripteur,,,,Operational
bufr4/3/13/032/4/031002,13,Séquences communes aux données d’images,313032,Latitude (faible précision) Première position de la latitude moins un incrément,,031002,Facteur élargi de répétition différée du descripteur,,,,Operational
bufr4/3/13/032/5/313031,13,Séquences communes aux données d’images,313032,Latitude (faible précision) Première position de la latitude moins un incrément,,313031,Pas de codage en longueur de ligne pour la valeur des pixels (4 bits) (Codage en longueur de ligne pour la valeur des pixels (4 bits)),,,,Operational
bufr4/3/13/041/1/006002,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,006002,Longitude (faible précision) Première position de la longitude moins un incrément,,,,Operational
bufr4/3/13/041/2/110000,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,110000,Répétition différée de 10 descripteurs,,,,Operational
bufr4/3/13/041/3/031001,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/13/041/4/104000,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,104000,Répétition différée de 4 descripteurs,,,,Operational
bufr4/3/13/041/5/031001,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,031001,Facteur de répétition différée du descripteur,,,,Operational
bufr4/3/13/041/6/006012,13,Séquences communes aux données d’images,313041,Longitude (faible précision) Première position de la longitude moins un incrément,,006012,Incrément de longitude (faible précision) I. 2 – Table D/13 BUFR — 1,(à suivre),,,Operational
