Id,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
bufr4/3/40/001/1/001007,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,001007,Indicateur d’identification du satellite,,,,Operational
bufr4/3/40/001/2/001031,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,001031,Identification du centre d’origine/de production,,,,Operational
bufr4/3/40/001/3/002019,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,002019,Instruments satellitaires,,,,Operational
bufr4/3/40/001/4/002020,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,002020,Classification des satellites,,,,Operational
bufr4/3/40/001/5/004001,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004001,Année,,,,Operational
bufr4/3/40/001/6/004002,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004002,Mois,,,,Operational
bufr4/3/40/001/7/004003,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004003,Jour,,,,Operational
bufr4/3/40/001/8/004004,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004004,Heure,,,,Operational
bufr4/3/40/001/9/004005,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004005,Minute,,,,Operational
bufr4/3/40/001/10/202131,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,202131,Changer d’échelle Ajouter 3 à l’échelle,,,,Operational
bufr4/3/40/001/11/201138,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201138,Changer le champ de données Ajouter 10 au champ de données,,,,Operational
bufr4/3/40/001/12/004006,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,004006,Seconde,,,,Operational
bufr4/3/40/001/13/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201000,Changement du champ de données Annuler,,,,Operational
bufr4/3/40/001/14/202000,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,202000,Changement d’échelle Annuler,,,,Operational
bufr4/3/40/001/15/005001,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005001,Latitude (précision élevée),,,,Operational
bufr4/3/40/001/16/006001,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,006001,Longitude (précision élevée),,,,Operational
bufr4/3/40/001/17/007024,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,007024,Distance zénithale du satellite,,,,Operational
bufr4/3/40/001/18/005021,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005021,Direction ou azimut,,,,Operational
bufr4/3/40/001/19/007025,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,007025,Distance zénithale du soleil,,,,Operational
bufr4/3/40/001/20/005022,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005022,Azimut du soleil,,,,Operational
bufr4/3/40/001/21/005043,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005043,Numéro du champ de vision,,,,Operational
bufr4/3/40/001/22/005040,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005040,Numéro de l’orbite,,,,Operational
bufr4/3/40/001/23/201133,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201133,Changer le champ de données Ajouter 5 au champ de données,,,,Operational
bufr4/3/40/001/24/005041,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,005041,Numéro de la ligne de balayage,,,,Operational
bufr4/3/40/001/25/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201000,Changement du champ de données Annuler,,,,Operational
bufr4/3/40/001/26/201132,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201132,Changer le champ de données Ajouter 4 au champ de données,,,,Operational
bufr4/3/40/001/27/025070,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,025070,Numéro de paquet principal,,,,Operational
bufr4/3/40/001/28/201000,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,201000,Changement du champ de données Annuler,,,,Operational
bufr4/3/40/001/29/202126,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,202126,Changer d’échelle Soustraire 2 à l’échelle,,,,Operational
bufr4/3/40/001/30/007001,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,007001,Hauteur de la station,,,,Operational
bufr4/3/40/001/31/202000,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,202000,Changement d’échelle Annuler,,,,Operational
bufr4/3/40/001/32/033060,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,033060,GqisFlagQual – indicateur de qualité du système IASI pour chaque mesure,,,,Operational
bufr4/3/40/001/33/033061,40,Séquence de messages supplémentaires d’observation par satellites,340001,Indicateur d’identification du satellite,,033061,GqisQualIndex – indicateur de caractéristique de bruit de l’instrument (par étalonnage spectral et étalonnage radiométrique) I. 2 – Table D/40 BUFR — 1,(à suivre),,,Operational
bufr4/3/40/001/1/033062,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,033062,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,,,Operational
bufr4/3/40/001/2/033063,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,033063,GqisQualIndexRad – indicateur de caractéristique de bruit de l’instrument (par étalonnage radiométrique),,,,Operational
bufr4/3/40/001/3/033064,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,033064,GqisQualIndexSpect – indicateur de caractéristique de bruit de l’instrument (par étalonnage spectral),,,,Operational
bufr4/3/40/001/4/033065,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,033065,GqisSysTecSondQual – sortie de la fonction qualité du Centre d’expertise technique du système,,,,Operational
bufr4/3/40/001/5/101010,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,101010,Répéter 1 descripteur 10 fois,,,,Operational
bufr4/3/40/001/6/340002,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,340002,Description de bande,,,,Operational
bufr4/3/40/001/7/101087,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,101087,Répéter 1 descripteur 87 fois,,,,Operational
bufr4/3/40/001/8/340003,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,340003,"Séquence 100 canaux, IASI niveau 1c",,,,Operational
bufr4/3/40/001/9/002019,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,002019,Instruments satellitaires,,,,Operational
bufr4/3/40/001/10/025051,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,025051,Combinaison de canaux de radiomètre AVHRR,,,,Operational
bufr4/3/40/001/11/101007,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,101007,Répéter 1 descripteur 7 fois,,,,Operational
bufr4/3/40/001/12/340004,40,Séquence de messages supplémentaires d’observation par satellites,340001,GqisQualIndexLoc – indicateur d’indice de qualité géométrique,,340004,"Séquence une scène AVHRR, IASI niveau 1c (Description de bande)",,,,Operational
bufr4/3/40/002/1/025140,40,Séquence de messages supplémentaires d’observation par satellites,340002,Début canal,,025140,Début canal,,,,Operational
bufr4/3/40/002/2/025141,40,Séquence de messages supplémentaires d’observation par satellites,340002,Début canal,,025141,Fin canal,,,,Operational
bufr4/3/40/002/3/025142,40,Séquence de messages supplémentaires d’observation par satellites,340002,Début canal,,025142,"Facteur d’échelle du canal (Séquence 100 canaux, IASI niveau 1c)",,,,Operational
bufr4/3/40/003/1/104100,40,Séquence de messages supplémentaires d’observation par satellites,340003,Répéter 4 descripteurs 100 fois,,104100,Répéter 4 descripteurs 100 fois,,,,Operational
bufr4/3/40/003/2/201136,40,Séquence de messages supplémentaires d’observation par satellites,340003,Répéter 4 descripteurs 100 fois,,201136,Changer le champ de données Ajouter 8 au champ de données,,,,Operational
bufr4/3/40/003/3/005042,40,Séquence de messages supplémentaires d’observation par satellites,340003,Répéter 4 descripteurs 100 fois,,005042,Numéro du canal,,,,Operational
bufr4/3/40/003/4/201000,40,Séquence de messages supplémentaires d’observation par satellites,340003,Répéter 4 descripteurs 100 fois,,201000,Changement du champ de données Annuler,,,,Operational
bufr4/3/40/003/5/014046,40,Séquence de messages supplémentaires d’observation par satellites,340003,Répéter 4 descripteurs 100 fois,,014046,"Luminance énergétique mise à l’échelle (Séquence une scène AVHRR, IASI niveau 1c)",,,,Operational
bufr4/3/40/004/1/005060,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,005060,Position angulaire selon Y du centre de gravité,,,,Operational
bufr4/3/40/004/2/005061,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,005061,Position angulaire selon Z du centre de gravité,,,,Operational
bufr4/3/40/004/3/025085,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,025085,Fraction de pixels clairs dans le champ de vision du sondeur HIRS,,,,Operational
bufr4/3/40/004/4/105006,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,105006,Répéter 5 descripteurs 6 fois,,,,Operational
bufr4/3/40/004/5/005042,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,005042,Numéro du canal,,,,Operational
bufr4/3/40/004/6/025142,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,025142,Facteur d’échelle du canal,,,,Operational
bufr4/3/40/004/7/014047,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,014047,Luminance moyenne AVHRR mise à l’échelle,,,,Operational
bufr4/3/40/004/8/025142,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,025142,Facteur d’échelle du canal,,,,Operational
bufr4/3/40/004/9/014048,40,Séquence de messages supplémentaires d’observation par satellites,340004,Position angulaire selon Y du centre de gravité,,014048,Écart type de la luminance AVHRR mise à l’échelle,(à suivre),,,Operational
bufr4/3/40/005/1/001007,40,Séquence de messages supplémentaires d’observation par satellites,340005,Indicateur d’identification du satellite,,001007,Indicateur d’identification du satellite,,,,Operational
bufr4/3/40/005/2/002019,40,Séquence de messages supplémentaires d’observation par satellites,340005,Indicateur d’identification du satellite,,002019,Instruments satellitaires,,,,Operational
bufr4/3/40/005/3/001096,40,Séquence de messages supplémentaires d’observation par satellites,340005,Indicateur d’identification du satellite,,001096,Mise à poste,,,,Operational
